user,month,income,expenses,week,weekly_value,category,category_value,ai_insight
21,2025-06,45997,24716,,,Misc,4686,You're overspending on Food this month.
21,2025-07,47519,24299,W1,4233,,,Travel costs increased by 12% this month.
21,2025-07,47519,24299,W2,5138,,,Travel costs increased by 12% this month.
21,2025-07,47519,24299,W3,5784,,,Travel costs increased by 12% this month.
21,2025-07,47519,24299,W4,6497,,,Travel costs increased by 12% this month.
21,2025-07,47519,24299,,,Food,2037,Travel costs increased by 12% this month.
21,2025-07,47519,24299,,,Travel,5963,Travel costs increased by 12% this month.
21,2025-07,47519,24299,,,Bills,4178,Travel costs increased by 12% this month.
21,2025-07,47519,24299,,,Shopping,6078,Travel costs increased by 12% this month.
21,2025-07,47519,24299,,,Entertainment,5102,Travel costs increased by 12% this month.
21,2025-07,47519,24299,,,Misc,5339,Travel costs increased by 12% this month.
21,2025-08,44679,20658,W1,6905,,,Bills are unusually high this month.
21,2025-08,44679,20658,W2,6570,,,Bills are unusually high this month.
21,2025-08,44679,20658,W3,4391,,,Bills are unusually high this month.
21,2025-08,44679,20658,W4,6655,,,Bills are unusually high this month.
21,2025-08,44679,20658,,,Food,5518,Bills are unusually high this month.
21,2025-08,44679,20658,,,Travel,6314,Bills are unusually high this month.
21,2025-08,44679,20658,,,Bills,2295,Bills are unusually high this month.
21,2025-08,44679,20658,,,Shopping,7517,Bills are unusually high this month.
21,2025-08,44679,20658,,,Entertainment,3390,Bills are unusually high this month.
21,2025-08,44679,20658,,,Misc,5920,Bills are unusually high this month.
21,2025-09,45519,20480,W1,4249,,,Entertainment spending increased 18%.
21,2025-09,45519,20480,W2,6949,,,Entertainment spending increased 18%.
21,2025-09,45519,20480,W3,4585,,,Entertainment spending increased 18%.
21,2025-09,45519,20480,W4,5350,,,Entertainment spending increased 18%.
21,2025-09,45519,20480,,,Food,2321,Entertainment spending increased 18%.
21,2025-09,45519,20480,,,Travel,1946,Entertainment spending increased 18%.
21,2025-09,45519,20480,,,Bills,3506,Entertainment spending increased 18%.
21,2025-09,45519,20480,,,Shopping,2077,Entertainment spending increased 18%.
21,2025-09,45519,20480,,,Entertainment,2417,Entertainment spending increased 18%.
21,2025-09,45519,20480,,,Misc,3782,Entertainment spending increased 18%.
21,2025-10,51536,21250,W1,5008,,,Travel spending is stable.
21,2025-10,51536,21250,W2,5156,,,Travel spending is stable.
21,2025-10,51536,21250,W3,4027,,,Travel spending is stable.
21,2025-10,51536,21250,W4,5238,,,Travel spending is stable.
21,2025-10,51536,21250,,,Food,7351,Travel spending is stable.
21,2025-10,51536,21250,,,Travel,1019,Travel spending is stable.
21,2025-10,51536,21250,,,Bills,6622,Travel spending is stable.
21,2025-10,51536,21250,,,Shopping,1925,Travel spending is stable.
21,2025-10,51536,21250,,,Entertainment,5051,Travel spending is stable.
21,2025-10,51536,21250,,,Misc,5704,Travel spending is stable.
21,2025-11,45935,22996,W1,4186,,,Good job! Your spending is controlled.
21,2025-11,45935,22996,W2,4672,,,Good job! Your spending is controlled.
21,2025-11,45935,22996,W3,6922,,,Good job! Your spending is controlled.
21,2025-11,45935,22996,W4,5901,,,Good job! Your spending is controlled.
21,2025-11,45935,22996,,,Food,7786,Good job! Your spending is controlled.
21,2025-11,45935,22996,,,Travel,1332,Good job! Your spending is controlled.
21,2025-11,45935,22996,,,Bills,7983,Good job! Your spending is controlled.
21,2025-11,45935,22996,,,Shopping,6167,Good job! Your spending is controlled.
21,2025-11,45935,22996,,,Entertainment,7574,Good job! Your spending is controlled.
21,2025-11,45935,22996,,,Misc,4744,Good job! Your spending is controlled.
22,2025-06,51053,20403,W1,5061,,,You're overspending on Food this month.
22,2025-06,51053,20403,W2,6214,,,You're overspending on Food this month.
22,2025-06,51053,20403,W3,5709,,,You're overspending on Food this month.
22,2025-06,51053,20403,W4,4186,,,You're overspending on Food this month.
22,2025-06,51053,20403,,,Food,1699,You're overspending on Food this month.
22,2025-06,51053,20403,,,Travel,5938,You're overspending on Food this month.
22,2025-06,51053,20403,,,Bills,5158,You're overspending on Food this month.
22,2025-06,51053,20403,,,Shopping,5966,You're overspending on Food this month.
22,2025-06,51053,20403,,,Entertainment,2236,You're overspending on Food this month.
22,2025-06,51053,20403,,,Misc,7594,You're overspending on Food this month.
22,2025-07,47794,19524,W1,4417,,,Travel costs increased by 12% this month.
22,2025-07,47794,19524,W2,5545,,,Travel costs increased by 12% this month.
22,2025-07,47794,19524,W3,5630,,,Travel costs increased by 12% this month.
22,2025-07,47794,19524,W4,5721,,,Travel costs increased by 12% this month.
22,2025-07,47794,19524,,,Food,2028,Travel costs increased by 12% this month.
22,2025-07,47794,19524,,,Travel,7631,Travel costs increased by 12% this month.
22,2025-07,47794,19524,,,Bills,3858,Travel costs increased by 12% this month.
22,2025-07,47794,19524,,,Shopping,1810,Travel costs increased by 12% this month.
22,2025-07,47794,19524,,,Entertainment,3375,Travel costs increased by 12% this month.
22,2025-07,47794,19524,,,Misc,4878,Travel costs increased by 12% this month.
22,2025-08,51008,20884,W1,5433,,,Bills are unusually high this month.
22,2025-08,51008,20884,W2,6760,,,Bills are unusually high this month.
22,2025-08,51008,20884,W3,4688,,,Bills are unusually high this month.
22,2025-08,51008,20884,W4,6543,,,Bills are unusually high this month.
22,2025-08,51008,20884,,,Food,5750,Bills are unusually high this month.
22,2025-08,51008,20884,,,Travel,7539,Bills are unusually high this month.
22,2025-08,51008,20884,,,Bills,2587,Bills are unusually high this month.
22,2025-08,51008,20884,,,Shopping,1139,Bills are unusually high this month.
22,2025-08,51008,20884,,,Entertainment,6888,Bills are unusually high this month.
22,2025-08,51008,20884,,,Misc,5418,Bills are unusually high this month.
22,2025-09,44052,19296,W1,5509,,,Entertainment spending increased 18%.
22,2025-09,44052,19296,W2,5357,,,Entertainment spending increased 18%.
22,2025-09,44052,19296,W3,5630,,,Entertainment spending increased 18%.
22,2025-09,44052,19296,W4,4487,,,Entertainment spending increased 18%.
22,2025-09,44052,19296,,,Food,4363,Entertainment spending increased 18%.
22,2025-09,44052,19296,,,Travel,1046,Entertainment spending increased 18%.
22,2025-09,44052,19296,,,Bills,7340,Entertainment spending increased 18%.
22,2025-09,44052,19296,,,Shopping,2485,Entertainment spending increased 18%.
22,2025-09,44052,19296,,,Entertainment,2076,Entertainment spending increased 18%.
22,2025-09,44052,19296,,,Misc,5276,Entertainment spending increased 18%.
22,2025-10,50116,24868,W1,4739,,,Travel spending is stable.
22,2025-10,50116,24868,W2,5486,,,Travel spending is stable.
22,2025-10,50116,24868,W3,4446,,,Travel spending is stable.
22,2025-10,50116,24868,W4,4102,,,Travel spending is stable.
22,2025-10,50116,24868,,,Food,4812,Travel spending is stable.
22,2025-10,50116,24868,,,Travel,4270,Travel spending is stable.
22,2025-10,50116,24868,,,Bills,4108,Travel spending is stable.
22,2025-10,50116,24868,,,Shopping,3275,Travel spending is stable.
22,2025-10,50116,24868,,,Entertainment,6140,Travel spending is stable.
22,2025-10,50116,24868,,,Misc,3133,Travel spending is stable.
22,2025-11,42363,24586,W1,5273,,,Good job! Your spending is controlled.
22,2025-11,42363,24586,W2,6545,,,Good job! Your spending is controlled.
22,2025-11,42363,24586,W3,4027,,,Good job! Your spending is controlled.
22,2025-11,42363,24586,W4,6168,,,Good job! Your spending is controlled.
22,2025-11,42363,24586,,,Food,7979,Good job! Your spending is controlled.
22,2025-11,42363,24586,,,Travel,985,Good job! Your spending is controlled.
22,2025-11,42363,24586,,,Bills,3290,Good job! Your spending is controlled.
22,2025-11,42363,24586,,,Shopping,4642,Good job! Your spending is controlled.
22,2025-11,42363,24586,,,Entertainment,6662,Good job! Your spending is controlled.
22,2025-11,42363,24586,,,Misc,4152,Good job! Your spending is controlled.
23,2025-06,45173,23039,W1,5231,,,You're overspending on Food this month.
23,2025-06,45173,23039,W2,5019,,,You're overspending on Food this month.
23,2025-06,45173,23039,W3,6308,,,You're overspending on Food this month.
23,2025-06,45173,23039,W4,6658,,,You're overspending on Food this month.
23,2025-06,45173,23039,,,Food,3784,You're overspending on Food this month.
23,2025-06,45173,23039,,,Travel,6263,You're overspending on Food this month.
23,2025-06,45173,23039,,,Bills,3035,You're overspending on Food this month.
23,2025-06,45173,23039,,,Shopping,4021,You're overspending on Food this month.
23,2025-06,45173,23039,,,Entertainment,7586,You're overspending on Food this month.
23,2025-06,45173,23039,,,Misc,7891,You're overspending on Food this month.
23,2025-07,48686,18351,W1,4374,,,Travel costs increased by 12% this month.
23,2025-07,48686,18351,W2,4365,,,Travel costs increased by 12% this month.
23,2025-07,48686,18351,W3,4970,,,Travel costs increased by 12% this month.
23,2025-07,48686,18351,W4,6639,,,Travel costs increased by 12% this month.
23,2025-07,48686,18351,,,Food,991,Travel costs increased by 12% this month.
23,2025-07,48686,18351,,,Travel,4535,Travel costs increased by 12% this month.
23,2025-07,48686,18351,,,Bills,3734,Travel costs increased by 12% this month.
23,2025-07,48686,18351,,,Shopping,2425,Travel costs increased by 12% this month.
23,2025-07,48686,18351,,,Entertainment,7081,Travel costs increased by 12% this month.
23,2025-07,48686,18351,,,Misc,2430,Travel costs increased by 12% this month.
23,2025-08,42279,25628,W1,4098,,,Bills are unusually high this month.
23,2025-08,42279,25628,W2,6600,,,Bills are unusually high this month.
23,2025-08,42279,25628,W3,6893,,,Bills are unusually high this month.
23,2025-08,42279,25628,W4,4221,,,Bills are unusually high this month.
23,2025-08,42279,25628,,,Food,4723,Bills are unusually high this month.
23,2025-08,42279,25628,,,Travel,7608,Bills are unusually high this month.
23,2025-08,42279,25628,,,Bills,6795,Bills are unusually high this month.
23,2025-08,42279,25628,,,Shopping,1627,Bills are unusually high this month.
23,2025-08,42279,25628,,,Entertainment,2231,Bills are unusually high this month.
23,2025-08,42279,25628,,,Misc,4489,Bills are unusually high this month.
23,2025-09,45285,19930,W1,6490,,,Entertainment spending increased 18%.
23,2025-09,45285,19930,W2,4296,,,Entertainment spending increased 18%.
23,2025-09,45285,19930,W3,4843,,,Entertainment spending increased 18%.
23,2025-09,45285,19930,W4,4642,,,Entertainment spending increased 18%.
23,2025-09,45285,19930,,,Food,3450,Entertainment spending increased 18%.
23,2025-09,45285,19930,,,Travel,4790,Entertainment spending increased 18%.
23,2025-09,45285,19930,,,Bills,2083,Entertainment spending increased 18%.
23,2025-09,45285,19930,,,Shopping,2114,Entertainment spending increased 18%.
23,2025-09,45285,19930,,,Entertainment,2982,Entertainment spending increased 18%.
23,2025-09,45285,19930,,,Misc,3338,Entertainment spending increased 18%.
23,2025-10,49618,24440,W1,4461,,,Travel spending is stable.
23,2025-10,49618,24440,W2,5897,,,Travel spending is stable.
23,2025-10,49618,24440,W3,5002,,,Travel spending is stable.
23,2025-10,49618,24440,W4,4805,,,Travel spending is stable.
23,2025-10,49618,24440,,,Food,2577,Travel spending is stable.
23,2025-10,49618,24440,,,Travel,6178,Travel spending is stable.
23,2025-10,49618,24440,,,Bills,2436,Travel spending is stable.
23,2025-10,49618,24440,,,Shopping,1676,Travel spending is stable.
23,2025-10,49618,24440,,,Entertainment,7663,Travel spending is stable.
23,2025-10,49618,24440,,,Misc,4960,Travel spending is stable.
23,2025-11,47020,21940,W1,5696,,,Good job! Your spending is controlled.
23,2025-11,47020,21940,W2,5968,,,Good job! Your spending is controlled.
23,2025-11,47020,21940,W3,5357,,,Good job! Your spending is controlled.
23,2025-11,47020,21940,W4,4540,,,Good job! Your spending is controlled.
23,2025-11,47020,21940,,,Food,2835,Good job! Your spending is controlled.
23,2025-11,47020,21940,,,Travel,7466,Good job! Your spending is controlled.
23,2025-11,47020,21940,,,Bills,2645,Good job! Your spending is controlled.
23,2025-11,47020,21940,,,Shopping,1916,Good job! Your spending is controlled.
23,2025-11,47020,21940,,,Entertainment,2441,Good job! Your spending is controlled.
23,2025-11,47020,21940,,,Misc,2706,Good job! Your spending is controlled.
24,2025-06,46477,24367,W1,6625,,,You're overspending on Food this month.
24,2025-06,46477,24367,W2,4696,,,You're overspending on Food this month.
24,2025-06,46477,24367,W3,5798,,,You're overspending on Food this month.
24,2025-06,46477,24367,W4,4195,,,You're overspending on Food this month.
24,2025-06,46477,24367,,,Food,5486,You're overspending on Food this month.
24,2025-06,46477,24367,,,Travel,2929,You're overspending on Food this month.
24,2025-06,46477,24367,,,Bills,1352,You're overspending on Food this month.
24,2025-06,46477,24367,,,Shopping,7644,You're overspending on Food this month.
24,2025-06,46477,24367,,,Entertainment,2730,You're overspending on Food this month.
24,2025-06,46477,24367,,,Misc,6119,You're overspending on Food this month.
24,2025-07,51297,21393,W1,5044,,,Travel costs increased by 12% this month.
24,2025-07,51297,21393,W2,5556,,,Travel costs increased by 12% this month.
24,2025-07,51297,21393,W3,5050,,,Travel costs increased by 12% this month.
24,2025-07,51297,21393,W4,6751,,,Travel costs increased by 12% this month.
24,2025-07,51297,21393,,,Food,3175,Travel costs increased by 12% this month.
24,2025-07,51297,21393,,,Travel,5387,Travel costs increased by 12% this month.
24,2025-07,51297,21393,,,Bills,1588,Travel costs increased by 12% this month.
24,2025-07,51297,21393,,,Shopping,7654,Travel costs increased by 12% this month.
24,2025-07,51297,21393,,,Entertainment,2428,Travel costs increased by 12% this month.
24,2025-07,51297,21393,,,Misc,1615,Travel costs increased by 12% this month.
24,2025-08,44333,22669,W1,5461,,,Bills are unusually high this month.
24,2025-08,44333,22669,W2,4131,,,Bills are unusually high this month.
24,2025-08,44333,22669,W3,5529,,,Bills are unusually high this month.
24,2025-08,44333,22669,W4,6676,,,Bills are unusually high this month.
24,2025-08,44333,22669,,,Food,3301,Bills are unusually high this month.
24,2025-08,44333,22669,,,Travel,5319,Bills are unusually high this month.
24,2025-08,44333,22669,,,Bills,6196,Bills are unusually high this month.
24,2025-08,44333,22669,,,Shopping,3983,Bills are unusually high this month.
24,2025-08,44333,22669,,,Entertainment,2337,Bills are unusually high this month.
24,2025-08,44333,22669,,,Misc,6051,Bills are unusually high this month.
24,2025-09,44479,22049,W1,4458,,,Entertainment spending increased 18%.
24,2025-09,44479,22049,W2,4089,,,Entertainment spending increased 18%.
24,2025-09,44479,22049,W3,4254,,,Entertainment spending increased 18%.
24,2025-09,44479,22049,W4,6017,,,Entertainment spending increased 18%.
24,2025-09,44479,22049,,,Food,1092,Entertainment spending increased 18%.
24,2025-09,44479,22049,,,Travel,1359,Entertainment spending increased 18%.
24,2025-09,44479,22049,,,Bills,2797,Entertainment spending increased 18%.
24,2025-09,44479,22049,,,Shopping,7226,Entertainment spending increased 18%.
24,2025-09,44479,22049,,,Entertainment,924,Entertainment spending increased 18%.
24,2025-09,44479,22049,,,Misc,2709,Entertainment spending increased 18%.
24,2025-10,49083,20698,W1,4009,,,Travel spending is stable.
24,2025-10,49083,20698,W2,4492,,,Travel spending is stable.
24,2025-10,49083,20698,W3,5200,,,Travel spending is stable.
24,2025-10,49083,20698,W4,5794,,,Travel spending is stable.
24,2025-10,49083,20698,,,Food,2210,Travel spending is stable.
24,2025-10,49083,20698,,,Travel,3048,Travel spending is stable.
24,2025-10,49083,20698,,,Bills,4688,Travel spending is stable.
24,2025-10,49083,20698,,,Shopping,5118,Travel spending is stable.
24,2025-10,49083,20698,,,Entertainment,4402,Travel spending is stable.
24,2025-10,49083,20698,,,Misc,1996,Travel spending is stable.
24,2025-11,46608,19421,W1,4803,,,Good job! Your spending is controlled.
24,2025-11,46608,19421,W2,6474,,,Good job! Your spending is controlled.
24,2025-11,46608,19421,W3,4158,,,Good job! Your spending is controlled.
24,2025-11,46608,19421,W4,5014,,,Good job! Your spending is controlled.
24,2025-11,46608,19421,,,Food,6783,Good job! Your spending is controlled.
24,2025-11,46608,19421,,,Travel,5241,Good job! Your spending is controlled.
24,2025-11,46608,19421,,,Bills,3214,Good job! Your spending is controlled.
24,2025-11,46608,19421,,,Shopping,5544,Good job! Your spending is controlled.
24,2025-11,46608,19421,,,Entertainment,7769,Good job! Your spending is controlled.
24,2025-11,46608,19421,,,Misc,5201,Good job! Your spending is controlled.
25,2025-06,48959,21299,W1,4268,,,You're overspending on Food this month.
25,2025-06,48959,21299,W2,4206,,,You're overspending on Food this month.
25,2025-06,48959,21299,W3,6645,,,You're overspending on Food this month.
25,2025-06,48959,21299,W4,6744,,,You're overspending on Food this month.
25,2025-06,48959,21299,,,Food,806,You're overspending on Food this month.
25,2025-06,48959,21299,,,Travel,1354,You're overspending on Food this month.
25,2025-06,48959,21299,,,Bills,1551,You're overspending on Food this month.
25,2025-06,48959,21299,,,Shopping,5891,You're overspending on Food this month.
25,2025-06,48959,21299,,,Entertainment,3001,You're overspending on Food this month.
25,2025-06,48959,21299,,,Misc,5421,You're overspending on Food this month.
25,2025-07,48393,20436,W1,6442,,,Travel costs increased by 12% this month.
25,2025-07,48393,20436,W2,5074,,,Travel costs increased by 12% this month.
25,2025-07,48393,20436,W3,6471,,,Travel costs increased by 12% this month.
25,2025-07,48393,20436,W4,5278,,,Travel costs increased by 12% this month.
25,2025-07,48393,20436,,,Food,4494,Travel costs increased by 12% this month.
25,2025-07,48393,20436,,,Travel,5924,Travel costs increased by 12% this month.
25,2025-07,48393,20436,,,Bills,1056,Travel costs increased by 12% this month.
25,2025-07,48393,20436,,,Shopping,3928,Travel costs increased by 12% this month.
25,2025-07,48393,20436,,,Entertainment,947,Travel costs increased by 12% this month.
25,2025-07,48393,20436,,,Misc,6953,Travel costs increased by 12% this month.
25,2025-08,48156,24910,W1,4324,,,Bills are unusually high this month.
25,2025-08,48156,24910,W2,5541,,,Bills are unusually high this month.
25,2025-08,48156,24910,W3,6576,,,Bills are unusually high this month.
25,2025-08,48156,24910,W4,5905,,,Bills are unusually high this month.
25,2025-08,48156,24910,,,Food,5221,Bills are unusually high this month.
25,2025-08,48156,24910,,,Travel,5851,Bills are unusually high this month.
25,2025-08,48156,24910,,,Bills,7270,Bills are unusually high this month.
25,2025-08,48156,24910,,,Shopping,7080,Bills are unusually high this month.
25,2025-08,48156,24910,,,Entertainment,4445,Bills are unusually high this month.
25,2025-08,48156,24910,,,Misc,5257,Bills are unusually high this month.
25,2025-09,42790,24187,W1,5081,,,Entertainment spending increased 18%.
25,2025-09,42790,24187,W2,5674,,,Entertainment spending increased 18%.
25,2025-09,42790,24187,W3,5900,,,Entertainment spending increased 18%.
25,2025-09,42790,24187,W4,5089,,,Entertainment spending increased 18%.
25,2025-09,42790,24187,,,Food,7458,Entertainment spending increased 18%.
25,2025-09,42790,24187,,,Travel,1646,Entertainment spending increased 18%.
25,2025-09,42790,24187,,,Bills,5230,Entertainment spending increased 18%.
25,2025-09,42790,24187,,,Shopping,865,Entertainment spending increased 18%.
25,2025-09,42790,24187,,,Entertainment,1394,Entertainment spending increased 18%.
25,2025-09,42790,24187,,,Misc,5211,Entertainment spending increased 18%.
25,2025-10,42917,25070,W1,4019,,,Travel spending is stable.
25,2025-10,42917,25070,W2,4781,,,Travel spending is stable.
25,2025-10,42917,25070,W3,5707,,,Travel spending is stable.
25,2025-10,42917,25070,W4,6907,,,Travel spending is stable.
25,2025-10,42917,25070,,,Food,7373,Travel spending is stable.
25,2025-10,42917,25070,,,Travel,6970,Travel spending is stable.
25,2025-10,42917,25070,,,Bills,1223,Travel spending is stable.
25,2025-10,42917,25070,,,Shopping,5714,Travel spending is stable.
25,2025-10,42917,25070,,,Entertainment,3408,Travel spending is stable.
25,2025-10,42917,25070,,,Misc,4993,Travel spending is stable.
25,2025-11,51825,23088,W1,6088,,,Good job! Your spending is controlled.
25,2025-11,51825,23088,W2,4450,,,Good job! Your spending is controlled.
25,2025-11,51825,23088,W3,5613,,,Good job! Your spending is controlled.
25,2025-11,51825,23088,W4,4041,,,Good job! Your spending is controlled.
25,2025-11,51825,23088,,,Food,1926,Good job! Your spending is controlled.
25,2025-11,51825,23088,,,Travel,7245,Good job! Your spending is controlled.
25,2025-11,51825,23088,,,Bills,5616,Good job! Your spending is controlled.
25,2025-11,51825,23088,,,Shopping,3428,Good job! Your spending is controlled.
25,2025-11,51825,23088,,,Entertainment,987,Good job! Your spending is controlled.
25,2025-11,51825,23088,,,Misc,3340,Good job! Your spending is controlled.
